"seqnames"	"starts"	"ends"	"names"	"scores"	"strands"	"pvalue..log10"	"fold_enrichment"	"qvalue..log10"	"V.30.SUMO"	"ICI.30.SUMO"	"ICI.180.SUMO"
"7593"	"chr5"	159376627	159376849	"peak_call/ICI_30_peak_9129"	109	"*"	14.09674	4.70866	10.94675	0	0	0
"7594"	"chr2"	102081341	102081710	"peak_call/ICI_30_peak_6098"	109	"*"	14.06767	4.59193	10.91882	0	0	0
"7595"	"chr4"	84915573	84915866	"peak_call/ICI_30_peak_8438"	109	"*"	14.0924	4.82123	10.94254	0	0	0
"7596"	"chr7"	111139138	111139609	"peak_call/ICI_30_peak_10362"	109	"*"	14.05426	4.39182	10.90563	0	0	0
"7597"	"chr9"	111246034	111246296	"peak_call/ICI_30_peak_11376"	109	"*"	14.1221	4.32163	10.97131	0	0	0
"7598"	"chr3"	195318066	195318355	"peak_call/ICI_30_peak_8216"	109	"*"	14.05426	4.39182	10.90563	0	0	0
"7599"	"chr8"	118414747	118415019	"peak_call/ICI_30_peak_10910"	109	"*"	14.06604	4.30542	10.91729	0	0	0
"7600"	"chr5"	124363247	124363558	"peak_call/ICI_30_peak_8962"	109	"*"	14.06767	4.59193	10.91882	0	0	0
"7601"	"chr19"	41151969	41152297	"peak_call/ICI_30_peak_5561"	109	"*"	14.1221	4.32163	10.97131	0	0	0
"7602"	"chr19"	39688464	39688688	"peak_call/ICI_30_peak_5549"	109	"*"	14.0924	4.82123	10.94254	0	0	0
"7603"	"chr11"	66796236	66796646	"peak_call/ICI_30_peak_1865"	108	"*"	14.0019	4.37619	10.85408	0	0	0
"7604"	"chr3"	172355673	172355979	"peak_call/ICI_30_peak_8096"	108	"*"	14.02176	4.79679	10.87345	0	0	0
"7605"	"chr21"	41114383	41114794	"peak_call/ICI_30_peak_7218"	108	"*"	14.00809	3.9079	10.85984	1	0	0
"7606"	"chr11"	118598951	118599245	"peak_call/ICI_30_peak_2110"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7607"	"chr3"	174673162	174673851	"peak_call/ICI_30_peak_8097"	108	"*"	14.00229	4.20257	10.85408	1	1	0
"7608"	"chr21"	44939791	44940070	"peak_call/ICI_30_peak_7283"	108	"*"	14.00387	4.04721	10.85564	0	0	0
"7609"	"chr21"	39511888	39512516	"peak_call/ICI_30_peak_7196"	108	"*"	13.94835	3.28309	10.80086	1	1	0
"7610"	"chr1"	207082907	207083216	"peak_call/ICI_30_peak_825"	108	"*"	13.99419	3.97279	10.84642	0	0	0
"7611"	"chr3"	128154034	128154922	"peak_call/ICI_30_peak_7932"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7612"	"chr20"	30198506	30198841	"peak_call/ICI_30_peak_6741"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7613"	"chr19"	35800287	35801007	"peak_call/ICI_30_peak_5513"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7614"	"chr15"	50473677	50473916	"peak_call/ICI_30_peak_3570"	108	"*"	13.94835	3.28309	10.80086	0	0	0
"7615"	"chr7"	17448196	17448459	"peak_call/ICI_30_peak_9999"	108	"*"	13.96041	4.6633	10.81287	0	0	0
"7616"	"chrUn_gl000235"	1941	2234	"peak_call/ICI_30_peak_11706"	108	"*"	14.01154	2.18042	10.86329	0	1	1
"7617"	"chr14"	62126325	62126888	"peak_call/ICI_30_peak_3144"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7618"	"chr14"	75859372	75859704	"peak_call/ICI_30_peak_3274"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7619"	"chr12"	33246740	33247005	"peak_call/ICI_30_peak_2255"	108	"*"	14.00387	4.04721	10.85564	0	0	0
"7620"	"chr1"	187282380	187282636	"peak_call/ICI_30_peak_724"	108	"*"	14.00229	4.20257	10.85408	0	0	0
"7621"	"chr5"	19891704	19892209	"peak_call/ICI_30_peak_8701"	107	"*"	13.87459	4.43145	10.72899	1	1	0
"7622"	"chr14"	75536023	75536646	"peak_call/ICI_30_peak_3264"	107	"*"	13.86047	4.16316	10.71502	0	0	0
"7623"	"chr14"	50143307	50143783	"peak_call/ICI_30_peak_3072"	107	"*"	13.90521	3.9503	10.7581	0	0	0
"7624"	"chr3"	161193702	161193987	"peak_call/ICI_30_peak_8054"	107	"*"	13.92919	4.10291	10.78195	0	0	0
"7625"	"chr7"	73242573	73242854	"peak_call/ICI_30_peak_10183"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7626"	"chr12"	49670142	49670438	"peak_call/ICI_30_peak_2308"	107	"*"	13.87459	4.43145	10.72899	0	0	0
"7627"	"chr5"	151159201	151159605	"peak_call/ICI_30_peak_9107"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7628"	"chr6"	33784708	33784971	"peak_call/ICI_30_peak_9423"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7629"	"chr15"	79462655	79463078	"peak_call/ICI_30_peak_3742"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7630"	"chr5"	180619048	180619304	"peak_call/ICI_30_peak_9244"	107	"*"	13.92102	4.76206	10.77386	0	0	0
"7631"	"chr5"	132581367	132581931	"peak_call/ICI_30_peak_8997"	107	"*"	13.94108	4.76897	10.79363	0	0	0
"7632"	"chr11"	118534054	118534296	"peak_call/ICI_30_peak_2109"	107	"*"	13.8812	4.53226	10.73542	0	0	0
"7633"	"chr11"	48032619	48032863	"peak_call/ICI_30_peak_1771"	107	"*"	13.86416	4.63143	10.71865	0	0	0
"7634"	"chr1"	203574442	203574860	"peak_call/ICI_30_peak_791"	107	"*"	13.92501	4.18107	10.77779	0	0	0
"7635"	"chr9"	129423352	129424326	"peak_call/ICI_30_peak_11468"	107	"*"	13.88204	4.63734	10.73551	0	1	1
"7636"	"chr2"	138631640	138632030	"peak_call/ICI_30_peak_6245"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7637"	"chr16"	85586869	85587518	"peak_call/ICI_30_peak_4324"	107	"*"	13.94108	4.76897	10.79363	1	0	0
"7638"	"chr9"	138907456	138907723	"peak_call/ICI_30_peak_11596"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7639"	"chr21"	43376305	43376529	"peak_call/ICI_30_peak_7246"	107	"*"	13.88184	4.01539	10.73551	0	0	0
"7640"	"chr6"	35893788	35894060	"peak_call/ICI_30_peak_9446"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7641"	"chr8"	133058958	133059263	"peak_call/ICI_30_peak_10989"	107	"*"	13.89969	4.53816	10.75303	0	0	0
"7642"	"chr3"	64049132	64049530	"peak_call/ICI_30_peak_7774"	107	"*"	13.9089	1.94873	10.76178	1	1	0
"7643"	"chr6"	12332198	12332441	"peak_call/ICI_30_peak_9330"	107	"*"	13.90255	4.64413	10.75546	0	0	0
"7644"	"chr1"	117665033	117665281	"peak_call/ICI_30_peak_497"	107	"*"	13.92501	4.18107	10.77779	0	0	0
"7645"	"chr17"	75279339	75279678	"peak_call/ICI_30_peak_5008"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7646"	"chr13"	43769852	43770072	"peak_call/ICI_30_peak_2843"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7647"	"chr1"	192548270	192548586	"peak_call/ICI_30_peak_740"	107	"*"	13.93249	4.35551	10.78524	0	0	0
"7648"	"chr4"	89239967	89240353	"peak_call/ICI_30_peak_8454"	107	"*"	13.94108	4.76897	10.79363	0	0	0
"7649"	"chr14"	91639703	91639973	"peak_call/ICI_30_peak_3336"	107	"*"	13.89241	4.43693	10.74583	0	0	0
"7650"	"chr10"	68913113	68913352	"peak_call/ICI_30_peak_1292"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7651"	"chr7"	80110026	80110235	"peak_call/ICI_30_peak_10219"	107	"*"	13.90118	4.09539	10.75419	0	0	0
"7652"	"chr20"	55188068	55188409	"peak_call/ICI_30_peak_6992"	107	"*"	13.86403	3.87259	10.71853	0	0	0
"7653"	"chr4_gl000193_random"	84192	84494	"peak_call/ICI_30_peak_8635"	107	"*"	13.88328	2.6771	10.73675	0	1	0
"7654"	"chr10"	34090823	34091122	"peak_call/ICI_30_peak_1185"	107	"*"	13.88204	4.63734	10.73551	0	0	0
"7655"	"chr11"	94565902	94566250	"peak_call/ICI_30_peak_2060"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7656"	"chr2"	130726233	130726519	"peak_call/ICI_30_peak_6205"	106	"*"	13.78783	4.60625	10.64306	0	0	0
"7657"	"chr19"	56654544	56654790	"peak_call/ICI_30_peak_5699"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7658"	"chr22"	21610421	21610824	"peak_call/ICI_30_peak_7369"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7659"	"chrX"	132074920	132075202	"peak_call/ICI_30_peak_11908"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7660"	"chr19"	8420572	8420802	"peak_call/ICI_30_peak_5314"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7661"	"chr6"	144012374	144012629	"peak_call/ICI_30_peak_9782"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7662"	"chr16"	14493256	14493624	"peak_call/ICI_30_peak_4025"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7663"	"chr12"	125170572	125170857	"peak_call/ICI_30_peak_2695"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7664"	"chr2"	75776830	75777066	"peak_call/ICI_30_peak_6008"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7665"	"chr16"	81323298	81323579	"peak_call/ICI_30_peak_4269"	106	"*"	13.79505	4.31474	10.65024	0	0	0
"7666"	"chr12"	108237773	108238144	"peak_call/ICI_30_peak_2546"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7667"	"chr1"	103298728	103299078	"peak_call/ICI_30_peak_422"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7668"	"chrX"	66744851	66745159	"peak_call/ICI_30_peak_11809"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7669"	"chr1"	94074892	94075160	"peak_call/ICI_30_peak_408"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7670"	"chr16"	1052832	1053119	"peak_call/ICI_30_peak_3922"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7671"	"chr11"	34187635	34187887	"peak_call/ICI_30_peak_1722"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7672"	"chr9"	137594481	137595311	"peak_call/ICI_30_peak_11586"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7673"	"chr6"	90085184	90085544	"peak_call/ICI_30_peak_9621"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7674"	"chr20"	56839495	56839857	"peak_call/ICI_30_peak_7027"	106	"*"	13.84177	3.02699	10.69642	0	0	0
"7675"	"chr11"	129601280	129601572	"peak_call/ICI_30_peak_2138"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7676"	"chr20"	48107366	48107825	"peak_call/ICI_30_peak_6908"	106	"*"	13.79845	4.22851	10.65363	0	0	0
"7677"	"chr5"	67702594	67702819	"peak_call/ICI_30_peak_8821"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7678"	"chr17"	71560949	71561267	"peak_call/ICI_30_peak_4926"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7679"	"chr11"	66910405	66910652	"peak_call/ICI_30_peak_1870"	106	"*"	13.82592	4.51467	10.68065	0	0	0
"7680"	"chr18"	52340018	52340365	"peak_call/ICI_30_peak_5199"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7681"	"chr19"	31771406	31771695	"peak_call/ICI_30_peak_5472"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7682"	"chr22"	45486523	45486794	"peak_call/ICI_30_peak_7500"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7683"	"chr14"	68935414	68935725	"peak_call/ICI_30_peak_3199"	106	"*"	13.81635	3.99838	10.67116	0	0	0
"7684"	"chr22"	38576951	38577172	"peak_call/ICI_30_peak_7458"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7685"	"chr16"	851662	851938	"peak_call/ICI_30_peak_3920"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7686"	"chr4"	104227915	104228302	"peak_call/ICI_30_peak_8485"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7687"	"chr4"	99426924	99427218	"peak_call/ICI_30_peak_8470"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7688"	"chr12"	32694817	32695115	"peak_call/ICI_30_peak_2252"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7689"	"chr9"	132512482	132512747	"peak_call/ICI_30_peak_11525"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7690"	"chr2"	226511489	226511712	"peak_call/ICI_30_peak_6530"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7691"	"chr8"	37424570	37424889	"peak_call/ICI_30_peak_10659"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7692"	"chr8"	37404430	37404665	"peak_call/ICI_30_peak_10658"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7693"	"chr4"	108174989	108175320	"peak_call/ICI_30_peak_8496"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7694"	"chr10"	104573997	104574287	"peak_call/ICI_30_peak_1482"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7695"	"chr17"	8692436	8692658	"peak_call/ICI_30_peak_4476"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7696"	"chr9"	115652873	115653353	"peak_call/ICI_30_peak_11400"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7697"	"chr12"	12509777	12510049	"peak_call/ICI_30_peak_2203"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7698"	"chr12"	122952589	122952868	"peak_call/ICI_30_peak_2654"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7699"	"chrX"	135865130	135865701	"peak_call/ICI_30_peak_11917"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7700"	"chr10"	63836618	63836914	"peak_call/ICI_30_peak_1279"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7701"	"chr3"	126108007	126108252	"peak_call/ICI_30_peak_7911"	106	"*"	13.78344	4.83194	10.63869	0	1	0
"7702"	"chr19"	11135135	11135403	"peak_call/ICI_30_peak_5337"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7703"	"chr6"	67278317	67278568	"peak_call/ICI_30_peak_9564"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7704"	"chr19"	11253697	11254215	"peak_call/ICI_30_peak_5340"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7705"	"chrX"	67012229	67012637	"peak_call/ICI_30_peak_11813"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7706"	"chr14"	77840738	77841134	"peak_call/ICI_30_peak_3301"	106	"*"	13.76439	4.13657	10.62875	0	0	0
"7707"	"chr20"	4116083	4116313	"peak_call/ICI_30_peak_6651"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7708"	"chr8"	37548980	37549220	"peak_call/ICI_30_peak_10663"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7709"	"chr10"	119942689	119943103	"peak_call/ICI_30_peak_1541"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7710"	"chr8"	37448142	37448414	"peak_call/ICI_30_peak_10660"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7711"	"chr21"	46740034	46740447	"peak_call/ICI_30_peak_7320"	106	"*"	13.74989	4.59376	10.61438	0	0	0
"7712"	"chr19"	4861167	4861599	"peak_call/ICI_30_peak_5290"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7713"	"chr6"	2982674	2982904	"peak_call/ICI_30_peak_9259"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7714"	"chr2"	101178910	101179503	"peak_call/ICI_30_peak_6090"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7715"	"chr7"	76139765	76140171	"peak_call/ICI_30_peak_10214"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7716"	"chr9"	5832446	5832758	"peak_call/ICI_30_peak_11101"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7717"	"chr17"	62988391	62988755	"peak_call/ICI_30_peak_4861"	106	"*"	13.74527	3.41217	10.60996	0	0	0
"7718"	"chrX"	130844372	130844747	"peak_call/ICI_30_peak_11902"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7719"	"chr1"	226667217	226667465	"peak_call/ICI_30_peak_895"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7720"	"chr22"	31575459	31575681	"peak_call/ICI_30_peak_7430"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7721"	"chr16"	52689869	52690107	"peak_call/ICI_30_peak_4125"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7722"	"chr1"	207072007	207072256	"peak_call/ICI_30_peak_823"	106	"*"	13.74575	3.91017	10.61025	0	0	0
"7723"	"chr16"	12132937	12133357	"peak_call/ICI_30_peak_4017"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7724"	"chr9"	130524265	130524551	"peak_call/ICI_30_peak_11486"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7725"	"chr4"	53707107	53707436	"peak_call/ICI_30_peak_8392"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7726"	"chr1"	230883907	230884126	"peak_call/ICI_30_peak_924"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7727"	"chr1"	14084292	14084521	"peak_call/ICI_30_peak_96"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7728"	"chr1"	42801749	42802165	"peak_call/ICI_30_peak_294"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7729"	"chr16"	4226888	4227142	"peak_call/ICI_30_peak_3980"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7730"	"chr5"	61101030	61101274	"peak_call/ICI_30_peak_8808"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7731"	"chr19"	36022123	36022525	"peak_call/ICI_30_peak_5516"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7732"	"chr16"	88047828	88048161	"peak_call/ICI_30_peak_4363"	106	"*"	13.78783	4.60625	10.64306	0	0	0
"7733"	"chr12"	133082951	133083538	"peak_call/ICI_30_peak_2735"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7734"	"chr2"	203282848	203283238	"peak_call/ICI_30_peak_6419"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7735"	"chr8"	29042974	29043239	"peak_call/ICI_30_peak_10634"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7736"	"chr6"	13863865	13864365	"peak_call/ICI_30_peak_9340"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7737"	"chr1"	53877524	53877806	"peak_call/ICI_30_peak_339"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7738"	"chr20"	39577234	39577492	"peak_call/ICI_30_peak_6804"	106	"*"	13.82117	3.86212	10.67595	0	0	0
"7739"	"chr7"	117331823	117332075	"peak_call/ICI_30_peak_10382"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7740"	"chr2"	193302934	193303286	"peak_call/ICI_30_peak_6387"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7741"	"chr1"	161168328	161168563	"peak_call/ICI_30_peak_620"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7742"	"chr10"	88316288	88316801	"peak_call/ICI_30_peak_1400"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7743"	"chr5"	76578132	76578714	"peak_call/ICI_30_peak_8856"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7744"	"chr6"	36647043	36647553	"peak_call/ICI_30_peak_9458"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7745"	"chr4"	40672623	40672899	"peak_call/ICI_30_peak_8375"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7746"	"chr6"	53734380	53735020	"peak_call/ICI_30_peak_9541"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7747"	"chr12"	104649198	104649441	"peak_call/ICI_30_peak_2528"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7748"	"chr8"	59503534	59503788	"peak_call/ICI_30_peak_10716"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7749"	"chr7"	139650860	139651164	"peak_call/ICI_30_peak_10473"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7750"	"chr3"	46988742	46989091	"peak_call/ICI_30_peak_7703"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7751"	"chr2"	232505438	232505696	"peak_call/ICI_30_peak_6551"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7752"	"chr19"	38457427	38457644	"peak_call/ICI_30_peak_5526"	106	"*"	13.81635	3.99838	10.67116	0	0	0
"7753"	"chr2"	202422989	202423258	"peak_call/ICI_30_peak_6413"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7754"	"chr11"	123015917	123016191	"peak_call/ICI_30_peak_2130"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7755"	"chr18"	28779308	28779696	"peak_call/ICI_30_peak_5162"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7756"	"chr17"	72960944	72961194	"peak_call/ICI_30_peak_4946"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7757"	"chr20"	25236001	25236347	"peak_call/ICI_30_peak_6728"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7758"	"chr17"	40776258	40776516	"peak_call/ICI_30_peak_4639"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7759"	"chr8"	25265556	25265941	"peak_call/ICI_30_peak_10619"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7760"	"chr11"	27389497	27389844	"peak_call/ICI_30_peak_1711"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7761"	"chr2"	42722044	42722327	"peak_call/ICI_30_peak_5875"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7762"	"chr6"	33524629	33524963	"peak_call/ICI_30_peak_9415"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7763"	"chr19"	56037648	56037920	"peak_call/ICI_30_peak_5696"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7764"	"chr1"	154599670	154599907	"peak_call/ICI_30_peak_585"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7765"	"chr22"	37908194	37908465	"peak_call/ICI_30_peak_7450"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7766"	"chr6"	132144532	132144812	"peak_call/ICI_30_peak_9735"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7767"	"chr2"	221128056	221128386	"peak_call/ICI_30_peak_6506"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7768"	"chr22"	45993335	45993984	"peak_call/ICI_30_peak_7507"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7769"	"chr10"	58543250	58543612	"peak_call/ICI_30_peak_1252"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7770"	"chr16"	1353304	1353563	"peak_call/ICI_30_peak_3934"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7771"	"chr14"	69258414	69258715	"peak_call/ICI_30_peak_3202"	106	"*"	13.74989	4.59376	10.61438	0	0	0
"7772"	"chr16"	10719829	10720141	"peak_call/ICI_30_peak_4002"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7773"	"chr11"	17008765	17009003	"peak_call/ICI_30_peak_1690"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7774"	"chr8"	1571460	1571873	"peak_call/ICI_30_peak_10569"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7775"	"chr15"	62765177	62765444	"peak_call/ICI_30_peak_3601"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7776"	"chr1"	35290564	35290855	"peak_call/ICI_30_peak_248"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7777"	"chr3"	127872471	127872820	"peak_call/ICI_30_peak_7927"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7778"	"chr2"	99422099	99422330	"peak_call/ICI_30_peak_6078"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7779"	"chr2"	1680114	1680441	"peak_call/ICI_30_peak_5713"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7780"	"chr2"	10917638	10917927	"peak_call/ICI_30_peak_5750"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7781"	"chr7"	151516223	151516822	"peak_call/ICI_30_peak_10510"	106	"*"	13.78344	4.83194	10.63869	0	1	0
"7782"	"chr2"	232276550	232276798	"peak_call/ICI_30_peak_6547"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7783"	"chr13"	65217106	65217425	"peak_call/ICI_30_peak_2878"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7784"	"chr16"	11591294	11591575	"peak_call/ICI_30_peak_4012"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7785"	"chr2"	217801624	217801942	"peak_call/ICI_30_peak_6473"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7786"	"chr2"	8713896	8714194	"peak_call/ICI_30_peak_5725"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7787"	"chr18"	55251063	55251271	"peak_call/ICI_30_peak_5203"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7788"	"chr6"	170264498	170264743	"peak_call/ICI_30_peak_9865"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7789"	"chr9"	85914445	85914950	"peak_call/ICI_30_peak_11244"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7790"	"chr14"	23755786	23756038	"peak_call/ICI_30_peak_2983"	106	"*"	13.74575	3.91017	10.61025	0	0	0
"7791"	"chr1"	11544116	11544916	"peak_call/ICI_30_peak_88"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7792"	"chr2"	208878697	208878962	"peak_call/ICI_30_peak_6439"	106	"*"	13.74225	4.70081	10.60695	0	0	0
"7793"	"chr11"	19944308	19944583	"peak_call/ICI_30_peak_1706"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7794"	"chr6"	2864163	2864405	"peak_call/ICI_30_peak_9255"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7795"	"chr4"	131170157	131170504	"peak_call/ICI_30_peak_8532"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7796"	"chr3"	50164492	50165010	"peak_call/ICI_30_peak_7720"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7797"	"chr20"	1380651	1380927	"peak_call/ICI_30_peak_6643"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7798"	"chr14"	106013439	106013695	"peak_call/ICI_30_peak_3497"	106	"*"	13.81635	3.99838	10.67116	0	0	0
"7799"	"chr11"	3236617	3236894	"peak_call/ICI_30_peak_1655"	106	"*"	13.78344	4.83194	10.63869	0	0	0
"7800"	"chr3"	14309496	14309797	"peak_call/ICI_30_peak_7591"	105	"*"	13.64075	3.75576	10.50747	0	0	0
"7801"	"chr19"	39861654	39861944	"peak_call/ICI_30_peak_5550"	105	"*"	13.70516	4.47636	10.57047	0	0	0
"7802"	"chr6"	134965899	134966280	"peak_call/ICI_30_peak_9744"	105	"*"	13.70516	4.47636	10.57047	0	0	0
"7803"	"chr14"	99289287	99289568	"peak_call/ICI_30_peak_3398"	105	"*"	13.64258	4.26978	10.50929	0	0	0
"7804"	"chr5"	87246753	87247567	"peak_call/ICI_30_peak_8876"	105	"*"	13.70516	4.47636	10.57047	0	0	0
"7805"	"chr7"	98693792	98694067	"peak_call/ICI_30_peak_10275"	105	"*"	13.68769	3.82962	10.55396	0	0	0
"7806"	"chr16"	23374013	23374338	"peak_call/ICI_30_peak_4064"	105	"*"	13.70516	4.47636	10.57047	0	0	0
